,table,col,group,ids,moe,percent,estimates,universe
2199,b17010_families_with_children_in_poverty_race_acs_m,aaopovmep,b17010,"{'029', '009'}",TRUE,TRUE,9,"9,029"
2200,b17010_families_with_children_in_poverty_race_acs_m,aaou18_p,b17010,"{'031', '011', '017', '037'}",FALSE,TRUE,"11,017","11,017,031,037"
2201,b17010_families_with_children_in_poverty_race_acs_m,aaou18mep,b17010,"{'031', '011', '017', '037'}",TRUE,TRUE,"11,017","11,017,031,037"
2202,b17010_families_with_children_in_poverty_race_acs_m,aaou5_p,b17010,"{'038', '018', '012', '032'}",FALSE,TRUE,"12,018","12,018,032,038"
2203,b17010_families_with_children_in_poverty_race_acs_m,aaou5mep,b17010,"{'038', '018', '012', '032'}",TRUE,TRUE,"12,018","12,018,032,038"
2204,b17010_families_with_children_in_poverty_race_acs_m,aao517_p,b17010,"{'020', '034', '014', '040'}",FALSE,TRUE,"14,020","14,020,034,040"
2205,b17010_families_with_children_in_poverty_race_acs_m,aao517mep,b17010,"{'020', '034', '014', '040'}",TRUE,TRUE,"14,020","14,020,034,040"
2206,b17010_families_with_children_in_poverty_race_acs_m,nafam,b17010,{'001'},FALSE,FALSE,1,
2207,b17010_families_with_children_in_poverty_race_acs_m,nafamme,b17010,{'001'},TRUE,FALSE,1,
2208,b17010_families_with_children_in_poverty_race_acs_m,nafpov,b17010,{'002'},FALSE,FALSE,2,
2209,b17010_families_with_children_in_poverty_race_acs_m,nafpovme,b17010,{'002'},TRUE,FALSE,2,
2210,b17010_families_with_children_in_poverty_race_acs_m,nampov,b17010,{'003'},FALSE,FALSE,3,
2211,b17010_families_with_children_in_poverty_race_acs_m,nampovme,b17010,{'003'},TRUE,FALSE,3,
2212,b17010_families_with_children_in_poverty_race_acs_m,namu18,b17010,{'004'},FALSE,FALSE,4,
2213,b17010_families_with_children_in_poverty_race_acs_m,namu18me,b17010,{'004'},TRUE,FALSE,4,
2214,b17010_families_with_children_in_poverty_race_acs_m,namu5,b17010,{'005'},FALSE,FALSE,5,
2215,b17010_families_with_children_in_poverty_race_acs_m,namu5me,b17010,{'005'},TRUE,FALSE,5,
2216,b17010_families_with_children_in_poverty_race_acs_m,nam517,b17010,{'007'},FALSE,FALSE,7,
2217,b17010_families_with_children_in_poverty_race_acs_m,nam517me,b17010,{'007'},TRUE,FALSE,7,
2218,b17010_families_with_children_in_poverty_race_acs_m,naopov,b17010,{'009'},FALSE,FALSE,9,
2219,b17010_families_with_children_in_poverty_race_acs_m,naopovme,b17010,{'009'},TRUE,FALSE,9,
2220,b17010_families_with_children_in_poverty_race_acs_m,naou18,b17010,"{'011', '017'}",FALSE,FALSE,"11,017",
2221,b17010_families_with_children_in_poverty_race_acs_m,naou18me,b17010,"{'011', '017'}",TRUE,FALSE,"11,017",
2222,b17010_families_with_children_in_poverty_race_acs_m,naou5,b17010,"{'012', '018'}",FALSE,FALSE,"12,018",
2223,b17010_families_with_children_in_poverty_race_acs_m,naou5me,b17010,"{'012', '018'}",TRUE,FALSE,"12,018",
2224,b17010_families_with_children_in_poverty_race_acs_m,nao517,b17010,"{'018', '014'}",FALSE,FALSE,"14,018",
2225,b17010_families_with_children_in_poverty_race_acs_m,nao517me,b17010,"{'018', '014'}",TRUE,FALSE,"14,018",
2226,b17010_families_with_children_in_poverty_race_acs_m,nafam_p,b17010,"{'002', '001'}",FALSE,TRUE,2,1
2227,b17010_families_with_children_in_poverty_race_acs_m,nafammep,b17010,"{'002', '001'}",TRUE,TRUE,2,1
2228,b17010_families_with_children_in_poverty_race_acs_m,nampov_p,b17010,"{'003', '023'}",FALSE,TRUE,3,"3,023"
2229,b17010_families_with_children_in_poverty_race_acs_m,nampovmep,b17010,"{'003', '023'}",TRUE,TRUE,3,"3,023"
2230,b17010_families_with_children_in_poverty_race_acs_m,namu18_p,b17010,"{'004', '024'}",FALSE,TRUE,4,"4,024"
2231,b17010_families_with_children_in_poverty_race_acs_m,namu18mep,b17010,"{'004', '024'}",TRUE,TRUE,4,"4,024"
2232,b17010_families_with_children_in_poverty_race_acs_m,namu5_p,b17010,"{'005', '025'}",FALSE,TRUE,5,"5,025"
2233,b17010_families_with_children_in_poverty_race_acs_m,namu5mep,b17010,"{'005', '025'}",TRUE,TRUE,5,"5,025"
2234,b17010_families_with_children_in_poverty_race_acs_m,nam517_p,b17010,"{'027', '007'}",FALSE,TRUE,7,"7,027"
2235,b17010_families_with_children_in_poverty_race_acs_m,nam517mep,b17010,"{'027', '007'}",TRUE,TRUE,7,"7,027"
2236,b17010_families_with_children_in_poverty_race_acs_m,naopov_p,b17010,"{'029', '009'}",FALSE,TRUE,9,"9,029"
2237,b17010_families_with_children_in_poverty_race_acs_m,naopovmep,b17010,"{'029', '009'}",TRUE,TRUE,9,"9,029"
2238,b17010_families_with_children_in_poverty_race_acs_m,naou18_p,b17010,"{'031', '011', '017', '037'}",FALSE,TRUE,"11,017","11,017,031,037"
2239,b17010_families_with_children_in_poverty_race_acs_m,naou18mep,b17010,"{'031', '011', '017', '037'}",TRUE,TRUE,"11,017","11,017,031,037"
2240,b17010_families_with_children_in_poverty_race_acs_m,naou5_p,b17010,"{'038', '018', '012', '032'}",FALSE,TRUE,"12,018","12,018,032,038"
2241,b17010_families_with_children_in_poverty_race_acs_m,naou5mep,b17010,"{'038', '018', '012', '032'}",TRUE,TRUE,"12,018","12,018,032,038"
2242,b17010_families_with_children_in_poverty_race_acs_m,nao517_p,b17010,"{'020', '034', '014', '040'}",FALSE,TRUE,"14,020","14,020,034,040"
2243,b17010_families_with_children_in_poverty_race_acs_m,nao517mep,b17010,"{'020', '034', '014', '040'}",TRUE,TRUE,"14,020","14,020,034,040"
2244,b17010_families_with_children_in_poverty_race_acs_m,asfam,b17010,{'001'},FALSE,FALSE,1,
2245,b17010_families_with_children_in_poverty_race_acs_m,asfamme,b17010,{'001'},TRUE,FALSE,1,
2246,b17010_families_with_children_in_poverty_race_acs_m,asfpov,b17010,{'002'},FALSE,FALSE,2,
2247,b17010_families_with_children_in_poverty_race_acs_m,asfpovme,b17010,{'002'},TRUE,FALSE,2,
2248,b17010_families_with_children_in_poverty_race_acs_m,asmpov,b17010,{'003'},FALSE,FALSE,3,
2249,b17010_families_with_children_in_poverty_race_acs_m,asmpovme,b17010,{'003'},TRUE,FALSE,3,
2250,b17010_families_with_children_in_poverty_race_acs_m,asmu18,b17010,{'004'},FALSE,FALSE,4,
2251,b17010_families_with_children_in_poverty_race_acs_m,asmu18me,b17010,{'004'},TRUE,FALSE,4,
2252,b17010_families_with_children_in_poverty_race_acs_m,asmu5,b17010,{'005'},FALSE,FALSE,5,
2253,b17010_families_with_children_in_poverty_race_acs_m,asmu5me,b17010,{'005'},TRUE,FALSE,5,
2254,b17010_families_with_children_in_poverty_race_acs_m,asm517,b17010,{'007'},FALSE,FALSE,7,
2255,b17010_families_with_children_in_poverty_race_acs_m,asm517me,b17010,{'007'},TRUE,FALSE,7,
2256,b17010_families_with_children_in_poverty_race_acs_m,asopov,b17010,{'009'},FALSE,FALSE,9,
2257,b17010_families_with_children_in_poverty_race_acs_m,asopovme,b17010,{'009'},TRUE,FALSE,9,
2258,b17010_families_with_children_in_poverty_race_acs_m,asou18,b17010,"{'011', '017'}",FALSE,FALSE,"11,017",
2259,b17010_families_with_children_in_poverty_race_acs_m,asou18me,b17010,"{'011', '017'}",TRUE,FALSE,"11,017",
2260,b17010_families_with_children_in_poverty_race_acs_m,asou5,b17010,"{'012', '018'}",FALSE,FALSE,"12,018",
2261,b17010_families_with_children_in_poverty_race_acs_m,asou5me,b17010,"{'012', '018'}",TRUE,FALSE,"12,018",
2262,b17010_families_with_children_in_poverty_race_acs_m,aso517,b17010,"{'018', '014'}",FALSE,FALSE,"14,018",
2263,b17010_families_with_children_in_poverty_race_acs_m,aso517me,b17010,"{'018', '014'}",TRUE,FALSE,"14,018",
2264,b17010_families_with_children_in_poverty_race_acs_m,asfam_p,b17010,{'001'},FALSE,TRUE,2,1
2265,b17010_families_with_children_in_poverty_race_acs_m,asfammep,,{'nan'},TRUE,TRUE,,
2266,b17010_families_with_children_in_poverty_race_acs_m,asmpov_p,b17010,"{'003', '023'}",FALSE,TRUE,3,"3,023"
2267,b17010_families_with_children_in_poverty_race_acs_m,asmpovmep,,{'nan'},TRUE,TRUE,,
2268,b17010_families_with_children_in_poverty_race_acs_m,asmu18_p,,"{'004', '024'}",FALSE,TRUE,,
2269,b17010_families_with_children_in_poverty_race_acs_m,asmu18mep,,{'nan'},TRUE,TRUE,,
2270,b17010_families_with_children_in_poverty_race_acs_m,asmu5_p,,"{'005', '025'}",FALSE,TRUE,,
2271,b17010_families_with_children_in_poverty_race_acs_m,asmu5mep,,{'nan'},TRUE,TRUE,,
2272,b17010_families_with_children_in_poverty_race_acs_m,asm517_p,,"{'027', '007'}",FALSE,TRUE,,
2273,b17010_families_with_children_in_poverty_race_acs_m,asm517mep,,{'nan'},TRUE,TRUE,,
2274,b17010_families_with_children_in_poverty_race_acs_m,asopov_p,,"{'029', '009'}",FALSE,TRUE,,
2275,b17010_families_with_children_in_poverty_race_acs_m,asopovmep,,{'nan'},TRUE,TRUE,,
2276,b17010_families_with_children_in_poverty_race_acs_m,asou18_p,,"{'031', '011', '017', '037'}",FALSE,TRUE,,
2277,b17010_families_with_children_in_poverty_race_acs_m,asou18mep,,{'nan'},TRUE,TRUE,,
2278,b17010_families_with_children_in_poverty_race_acs_m,asou5_p,,"{'038', '018', '012', '032'}",FALSE,TRUE,,
2279,b17010_families_with_children_in_poverty_race_acs_m,asou5mep,,{'nan'},TRUE,TRUE,,
2280,b17010_families_with_children_in_poverty_race_acs_m,aso517_p,,"{'020', '034', '014', '040'}",FALSE,TRUE,,
2281,b17010_families_with_children_in_poverty_race_acs_m,aso517mep,,{'nan'},TRUE,TRUE,,
2282,b17010_families_with_children_in_poverty_race_acs_m,pifam,,{'001'},TRUE,FALSE,,
2283,b17010_families_with_children_in_poverty_race_acs_m,pifamme,,{'001'},TRUE,FALSE,,
2284,b17010_families_with_children_in_poverty_race_acs_m,pifpov,,{'002'},FALSE,FALSE,,
2285,b17010_families_with_children_in_poverty_race_acs_m,pifpovme,,{'002'},TRUE,FALSE,,
2286,b17010_families_with_children_in_poverty_race_acs_m,pimpov,,{'003'},FALSE,FALSE,,
2287,b17010_families_with_children_in_poverty_race_acs_m,pimpovme,,{'003'},TRUE,FALSE,,
2288,b17010_families_with_children_in_poverty_race_acs_m,pimu18,,{'004'},FALSE,FALSE,,
2289,b17010_families_with_children_in_poverty_race_acs_m,pimu18me,,{'004'},TRUE,FALSE,,
2290,b17010_families_with_children_in_poverty_race_acs_m,pimu5,,{'005'},FALSE,FALSE,,
2291,b17010_families_with_children_in_poverty_race_acs_m,pimu5me,,{'005'},TRUE,FALSE,,
2292,b17010_families_with_children_in_poverty_race_acs_m,pim517,,{'007'},FALSE,FALSE,,
2293,b17010_families_with_children_in_poverty_race_acs_m,pim517me,,{'007'},TRUE,FALSE,,
2294,b17010_families_with_children_in_poverty_race_acs_m,piopov,,{'009'},FALSE,FALSE,,
2295,b17010_families_with_children_in_poverty_race_acs_m,piopovme,,{'009'},TRUE,FALSE,,
2296,b17010_families_with_children_in_poverty_race_acs_m,piou18,,"{'011', '017'}",FALSE,FALSE,,
2297,b17010_families_with_children_in_poverty_race_acs_m,piou18me,,"{'011', '017'}",TRUE,FALSE,,
2298,b17010_families_with_children_in_poverty_race_acs_m,piou5,,"{'012', '018'}",FALSE,FALSE,,
2299,b17010_families_with_children_in_poverty_race_acs_m,piou5me,,"{'012', '018'}",TRUE,FALSE,,
2300,b17010_families_with_children_in_poverty_race_acs_m,pio517,,"{'018', '014'}",FALSE,FALSE,,
2301,b17010_families_with_children_in_poverty_race_acs_m,pio517me,,"{'018', '014'}",TRUE,FALSE,,
2302,b17010_families_with_children_in_poverty_race_acs_m,pifam_p,,"{'002', '001'}",FALSE,TRUE,,
2303,b17010_families_with_children_in_poverty_race_acs_m,pifammep,,"{'002', '001'}",TRUE,TRUE,,
2304,b17010_families_with_children_in_poverty_race_acs_m,pimpov_p,,"{'003', '023'}",FALSE,TRUE,,
2305,b17010_families_with_children_in_poverty_race_acs_m,pimpovmep,,"{'003', '023'}",TRUE,TRUE,,
2306,b17010_families_with_children_in_poverty_race_acs_m,pimu18_p,,"{'004', '024'}",FALSE,TRUE,,
2307,b17010_families_with_children_in_poverty_race_acs_m,pimu18mep,,"{'004', '024'}",TRUE,TRUE,,
2308,b17010_families_with_children_in_poverty_race_acs_m,pimu5_p,,"{'005', '025'}",FALSE,TRUE,,
2309,b17010_families_with_children_in_poverty_race_acs_m,pimu5mep,,"{'005', '025'}",TRUE,TRUE,,
2310,b17010_families_with_children_in_poverty_race_acs_m,pim517_p,,"{'027', '007'}",FALSE,TRUE,,
2311,b17010_families_with_children_in_poverty_race_acs_m,pim517mep,,"{'027', '007'}",TRUE,TRUE,,
2312,b17010_families_with_children_in_poverty_race_acs_m,piopov_p,,"{'029', '009'}",FALSE,TRUE,,
2313,b17010_families_with_children_in_poverty_race_acs_m,piopovmep,,"{'029', '009'}",TRUE,TRUE,,
2314,b17010_families_with_children_in_poverty_race_acs_m,piou18_p,,"{'031', '011', '017', '037'}",FALSE,TRUE,,
2315,b17010_families_with_children_in_poverty_race_acs_m,piou18mep,,"{'031', '011', '017', '037'}",TRUE,TRUE,,
2316,b17010_families_with_children_in_poverty_race_acs_m,piou5_p,,"{'038', '018', '012', '032'}",FALSE,TRUE,,
2317,b17010_families_with_children_in_poverty_race_acs_m,piou5mep,,"{'038', '018', '012', '032'}",TRUE,TRUE,,
2318,b17010_families_with_children_in_poverty_race_acs_m,pio517_p,,"{'020', '034', '014', '040'}",FALSE,TRUE,,
2319,b17010_families_with_children_in_poverty_race_acs_m,pio517mep,,"{'020', '034', '014', '040'}",TRUE,TRUE,,
2320,b17010_families_with_children_in_poverty_race_acs_m,othfam,,{'001'},TRUE,FALSE,,
2321,b17010_families_with_children_in_poverty_race_acs_m,othfamme,,{'001'},TRUE,FALSE,,
2322,b17010_families_with_children_in_poverty_race_acs_m,othfpov,,{'002'},FALSE,FALSE,,
2323,b17010_families_with_children_in_poverty_race_acs_m,othfpovme,,{'002'},TRUE,FALSE,,
2324,b17010_families_with_children_in_poverty_race_acs_m,othmpov,,{'003'},FALSE,FALSE,,
2325,b17010_families_with_children_in_poverty_race_acs_m,othmpovme,,{'003'},TRUE,FALSE,,
2326,b17010_families_with_children_in_poverty_race_acs_m,othmu18,,{'004'},FALSE,FALSE,,
2327,b17010_families_with_children_in_poverty_race_acs_m,othmu18me,,{'004'},TRUE,FALSE,,
2328,b17010_families_with_children_in_poverty_race_acs_m,othmu5,,{'005'},FALSE,FALSE,,
2329,b17010_families_with_children_in_poverty_race_acs_m,othmu5me,,{'005'},TRUE,FALSE,,
2330,b17010_families_with_children_in_poverty_race_acs_m,othm517,,{'007'},FALSE,FALSE,,
2331,b17010_families_with_children_in_poverty_race_acs_m,othm517me,,{'007'},TRUE,FALSE,,
2332,b17010_families_with_children_in_poverty_race_acs_m,othopov,,{'009'},FALSE,FALSE,,
2333,b17010_families_with_children_in_poverty_race_acs_m,othopovme,,{'009'},TRUE,FALSE,,
2334,b17010_families_with_children_in_poverty_race_acs_m,othou18,,"{'011', '017'}",FALSE,FALSE,,
2335,b17010_families_with_children_in_poverty_race_acs_m,othou18me,,"{'011', '017'}",TRUE,FALSE,,
2336,b17010_families_with_children_in_poverty_race_acs_m,othou5,,"{'012', '018'}",FALSE,FALSE,,
2337,b17010_families_with_children_in_poverty_race_acs_m,othou5me,,"{'012', '018'}",TRUE,FALSE,,
2338,b17010_families_with_children_in_poverty_race_acs_m,otho517,,"{'018', '014'}",FALSE,FALSE,,
2339,b17010_families_with_children_in_poverty_race_acs_m,otho517me,,"{'018', '014'}",TRUE,FALSE,,
2340,b17010_families_with_children_in_poverty_race_acs_m,othfam_p,,"{'002', '001'}",FALSE,TRUE,,
2341,b17010_families_with_children_in_poverty_race_acs_m,othfammep,,"{'002', '001'}",TRUE,TRUE,,
2342,b17010_families_with_children_in_poverty_race_acs_m,othmpov_p,,"{'003', '023'}",FALSE,TRUE,,
2343,b17010_families_with_children_in_poverty_race_acs_m,othmpovmep,,"{'003', '023'}",TRUE,TRUE,,
2344,b17010_families_with_children_in_poverty_race_acs_m,othmu18_p,,"{'004', '024'}",FALSE,TRUE,,
2345,b17010_families_with_children_in_poverty_race_acs_m,othmu18mep,,"{'004', '024'}",TRUE,TRUE,,
2346,b17010_families_with_children_in_poverty_race_acs_m,othmu5_p,,"{'005', '025'}",FALSE,TRUE,,
2347,b17010_families_with_children_in_poverty_race_acs_m,othmu5mep,,"{'005', '025'}",TRUE,TRUE,,
2348,b17010_families_with_children_in_poverty_race_acs_m,othm517_p,,"{'027', '007'}",FALSE,TRUE,,
2349,b17010_families_with_children_in_poverty_race_acs_m,othm517mep,,"{'027', '007'}",TRUE,TRUE,,
2350,b17010_families_with_children_in_poverty_race_acs_m,othopov_p,,"{'029', '009'}",FALSE,TRUE,,
2351,b17010_families_with_children_in_poverty_race_acs_m,othopovmep,,"{'029', '009'}",TRUE,TRUE,,
2352,b17010_families_with_children_in_poverty_race_acs_m,othou18_p,,"{'031', '011', '017', '037'}",FALSE,TRUE,,
2353,b17010_families_with_children_in_poverty_race_acs_m,othou18mep,,"{'031', '011', '017', '037'}",TRUE,TRUE,,
2354,b17010_families_with_children_in_poverty_race_acs_m,othou5_p,,"{'038', '018', '012', '032'}",FALSE,TRUE,,
2355,b17010_families_with_children_in_poverty_race_acs_m,othou5mep,,"{'038', '018', '012', '032'}",TRUE,TRUE,,
2356,b17010_families_with_children_in_poverty_race_acs_m,otho517_p,,"{'020', '034', '014', '040'}",FALSE,TRUE,,
2357,b17010_families_with_children_in_poverty_race_acs_m,otho517mep,,"{'020', '034', '014', '040'}",TRUE,TRUE,,
2358,b17010_families_with_children_in_poverty_race_acs_m,mltfam,,{'001'},TRUE,FALSE,,
2359,b17010_families_with_children_in_poverty_race_acs_m,mltfamme,,{'001'},TRUE,FALSE,,
2360,b17010_families_with_children_in_poverty_race_acs_m,mltfpov,,{'002'},FALSE,FALSE,,
2361,b17010_families_with_children_in_poverty_race_acs_m,mltfpovme,,{'002'},TRUE,FALSE,,
2362,b17010_families_with_children_in_poverty_race_acs_m,mltmpov,,{'003'},FALSE,FALSE,,
2363,b17010_families_with_children_in_poverty_race_acs_m,mltmpovme,,{'003'},TRUE,FALSE,,
2364,b17010_families_with_children_in_poverty_race_acs_m,mltmu18,,{'004'},FALSE,FALSE,,
2365,b17010_families_with_children_in_poverty_race_acs_m,mltmu18me,,{'004'},TRUE,FALSE,,
2366,b17010_families_with_children_in_poverty_race_acs_m,mltmu5,,{'005'},FALSE,FALSE,,
2367,b17010_families_with_children_in_poverty_race_acs_m,mltmu5me,,{'005'},TRUE,FALSE,,
2368,b17010_families_with_children_in_poverty_race_acs_m,mltm517,,{'007'},FALSE,FALSE,,
2369,b17010_families_with_children_in_poverty_race_acs_m,mltm517me,,{'007'},TRUE,FALSE,,
2370,b17010_families_with_children_in_poverty_race_acs_m,mltopov,,{'009'},FALSE,FALSE,,
2371,b17010_families_with_children_in_poverty_race_acs_m,mltopovme,,{'009'},TRUE,FALSE,,
2372,b17010_families_with_children_in_poverty_race_acs_m,mltou18,,"{'011', '017'}",FALSE,FALSE,,
2373,b17010_families_with_children_in_poverty_race_acs_m,mltou18me,,"{'011', '017'}",TRUE,FALSE,,
2374,b17010_families_with_children_in_poverty_race_acs_m,mltou5,,"{'012', '018'}",FALSE,FALSE,,
2375,b17010_families_with_children_in_poverty_race_acs_m,mltou5me,,"{'012', '018'}",TRUE,FALSE,,
2376,b17010_families_with_children_in_poverty_race_acs_m,mlto517,,"{'018', '014'}",FALSE,FALSE,,
2377,b17010_families_with_children_in_poverty_race_acs_m,mlto517me,,"{'018', '014'}",TRUE,FALSE,,
2378,b17010_families_with_children_in_poverty_race_acs_m,mltfam_p,,"{'002', '001'}",FALSE,TRUE,,
2379,b17010_families_with_children_in_poverty_race_acs_m,mltfammep,,"{'002', '001'}",TRUE,TRUE,,
2380,b17010_families_with_children_in_poverty_race_acs_m,mltmpov_p,,"{'003', '023'}",FALSE,TRUE,,
2381,b17010_families_with_children_in_poverty_race_acs_m,mltmpovmep,,"{'003', '023'}",TRUE,TRUE,,
2382,b17010_families_with_children_in_poverty_race_acs_m,mltmu18_p,,"{'004', '024'}",FALSE,TRUE,,
2383,b17010_families_with_children_in_poverty_race_acs_m,mltmu18mep,,"{'004', '024'}",TRUE,TRUE,,
2384,b17010_families_with_children_in_poverty_race_acs_m,mltmu5_p,,"{'005', '025'}",FALSE,TRUE,,
2385,b17010_families_with_children_in_poverty_race_acs_m,mltmu5mep,,"{'005', '025'}",TRUE,TRUE,,
2386,b17010_families_with_children_in_poverty_race_acs_m,mltm517_p,,"{'027', '007'}",FALSE,TRUE,,
2387,b17010_families_with_children_in_poverty_race_acs_m,mltm517mep,,"{'027', '007'}",TRUE,TRUE,,
2388,b17010_families_with_children_in_poverty_race_acs_m,mltopov_p,,"{'029', '009'}",FALSE,TRUE,,
2389,b17010_families_with_children_in_poverty_race_acs_m,mltopovmep,,"{'029', '009'}",TRUE,TRUE,,
2390,b17010_families_with_children_in_poverty_race_acs_m,mltou18_p,,"{'031', '011', '017', '037'}",FALSE,TRUE,,
2391,b17010_families_with_children_in_poverty_race_acs_m,mltou18mep,,"{'031', '011', '017', '037'}",TRUE,TRUE,,
2392,b17010_families_with_children_in_poverty_race_acs_m,mltou5_p,,"{'038', '018', '012', '032'}",FALSE,TRUE,,
2393,b17010_families_with_children_in_poverty_race_acs_m,mltou5mep,,"{'038', '018', '012', '032'}",TRUE,TRUE,,
2394,b17010_families_with_children_in_poverty_race_acs_m,mlto517_p,,"{'020', '034', '014', '040'}",FALSE,TRUE,,
2395,b17010_families_with_children_in_poverty_race_acs_m,mlto517mep,,"{'020', '034', '014', '040'}",TRUE,TRUE,,
2396,b17010_families_with_children_in_poverty_race_acs_m,nhwfam,,{'001'},TRUE,FALSE,,
2397,b17010_families_with_children_in_poverty_race_acs_m,nhwfamme,,{'001'},TRUE,FALSE,,
2398,b17010_families_with_children_in_poverty_race_acs_m,nhwfpov,,{'002'},FALSE,FALSE,,
2399,b17010_families_with_children_in_poverty_race_acs_m,nhwfpovme,,{'002'},TRUE,FALSE,,
2400,b17010_families_with_children_in_poverty_race_acs_m,nhwmpov,,{'003'},FALSE,FALSE,,
2401,b17010_families_with_children_in_poverty_race_acs_m,nhwmpovme,,{'003'},TRUE,FALSE,,
2402,b17010_families_with_children_in_poverty_race_acs_m,nhwmu18,,{'004'},FALSE,FALSE,,
2403,b17010_families_with_children_in_poverty_race_acs_m,nhwmu18me,,{'004'},TRUE,FALSE,,
2404,b17010_families_with_children_in_poverty_race_acs_m,nhwmu5,,{'005'},FALSE,FALSE,,
2405,b17010_families_with_children_in_poverty_race_acs_m,nhwmu5me,,{'005'},TRUE,FALSE,,
2406,b17010_families_with_children_in_poverty_race_acs_m,nhwm517,,{'007'},FALSE,FALSE,,
2407,b17010_families_with_children_in_poverty_race_acs_m,nhwm517me,,{'007'},TRUE,FALSE,,
2408,b17010_families_with_children_in_poverty_race_acs_m,nhwopov,,{'009'},FALSE,FALSE,,
2409,b17010_families_with_children_in_poverty_race_acs_m,nhwopovme,,{'009'},TRUE,FALSE,,
2410,b17010_families_with_children_in_poverty_race_acs_m,nhwou18,,"{'011', '017'}",FALSE,FALSE,,
2411,b17010_families_with_children_in_poverty_race_acs_m,nhwou18me,,"{'011', '017'}",TRUE,FALSE,,
2412,b17010_families_with_children_in_poverty_race_acs_m,nhwou5,,"{'012', '018'}",FALSE,FALSE,,
2413,b17010_families_with_children_in_poverty_race_acs_m,nhwou5me,,"{'012', '018'}",TRUE,FALSE,,
2414,b17010_families_with_children_in_poverty_race_acs_m,nhwo517,,"{'018', '014'}",FALSE,FALSE,,
2415,b17010_families_with_children_in_poverty_race_acs_m,nhwo517me,,"{'018', '014'}",TRUE,FALSE,,
2416,b17010_families_with_children_in_poverty_race_acs_m,nhwfam_p,,"{'002', '001'}",FALSE,TRUE,,
2417,b17010_families_with_children_in_poverty_race_acs_m,nhwfammep,,"{'002', '001'}",TRUE,TRUE,,
2418,b17010_families_with_children_in_poverty_race_acs_m,nhwmpov_p,,"{'003', '023'}",FALSE,TRUE,,
2419,b17010_families_with_children_in_poverty_race_acs_m,nhwmpovmep,,"{'003', '023'}",TRUE,TRUE,,
2420,b17010_families_with_children_in_poverty_race_acs_m,nhwmu18_p,,"{'004', '024'}",FALSE,TRUE,,
2421,b17010_families_with_children_in_poverty_race_acs_m,nhwmu18mep,,"{'004', '024'}",TRUE,TRUE,,
2422,b17010_families_with_children_in_poverty_race_acs_m,nhwmu5_p,,"{'005', '025'}",FALSE,TRUE,,
2423,b17010_families_with_children_in_poverty_race_acs_m,nhwmu5mep,,"{'005', '025'}",TRUE,TRUE,,
2424,b17010_families_with_children_in_poverty_race_acs_m,nhwm517_p,,"{'027', '007'}",FALSE,TRUE,,
2425,b17010_families_with_children_in_poverty_race_acs_m,nhwm517mep,,"{'027', '007'}",TRUE,TRUE,,
2426,b17010_families_with_children_in_poverty_race_acs_m,nhwopov_p,,"{'029', '009'}",FALSE,TRUE,,
2427,b17010_families_with_children_in_poverty_race_acs_m,nhwopovmep,,"{'029', '009'}",TRUE,TRUE,,
2428,b17010_families_with_children_in_poverty_race_acs_m,nhwou18_p,,"{'031', '011', '017', '037'}",FALSE,TRUE,,
2429,b17010_families_with_children_in_poverty_race_acs_m,nhwou18mep,,"{'031', '011', '017', '037'}",TRUE,TRUE,,
2430,b17010_families_with_children_in_poverty_race_acs_m,nhwou5_p,,"{'038', '018', '012', '032'}",FALSE,TRUE,,
2431,b17010_families_with_children_in_poverty_race_acs_m,nhwou5mep,,"{'038', '018', '012', '032'}",TRUE,TRUE,,
2432,b17010_families_with_children_in_poverty_race_acs_m,nhwo517_p,,"{'020', '034', '014', '040'}",FALSE,TRUE,,
2433,b17010_families_with_children_in_poverty_race_acs_m,nhwo517mep,,"{'020', '034', '014', '040'}",TRUE,TRUE,,
2434,b17010_families_with_children_in_poverty_race_acs_m,latfam,,{'001'},TRUE,FALSE,,
2435,b17010_families_with_children_in_poverty_race_acs_m,latfamme,,{'001'},TRUE,FALSE,,
2436,b17010_families_with_children_in_poverty_race_acs_m,latfpov,,{'002'},FALSE,FALSE,,
2437,b17010_families_with_children_in_poverty_race_acs_m,latfpovme,,{'002'},TRUE,FALSE,,
2438,b17010_families_with_children_in_poverty_race_acs_m,latmpov,,{'003'},FALSE,FALSE,,
2439,b17010_families_with_children_in_poverty_race_acs_m,latmpovme,,{'003'},TRUE,FALSE,,
2440,b17010_families_with_children_in_poverty_race_acs_m,latmu18,,{'004'},FALSE,FALSE,,
2441,b17010_families_with_children_in_poverty_race_acs_m,latmu18me,,{'004'},TRUE,FALSE,,
2442,b17010_families_with_children_in_poverty_race_acs_m,latmu5,,{'005'},FALSE,FALSE,,
2443,b17010_families_with_children_in_poverty_race_acs_m,latmu5me,,{'005'},TRUE,FALSE,,
2444,b17010_families_with_children_in_poverty_race_acs_m,latm517,,{'007'},FALSE,FALSE,,
2445,b17010_families_with_children_in_poverty_race_acs_m,latm517me,,{'007'},TRUE,FALSE,,
2446,b17010_families_with_children_in_poverty_race_acs_m,latopov,,{'009'},FALSE,FALSE,,
2447,b17010_families_with_children_in_poverty_race_acs_m,latopovme,,{'009'},TRUE,FALSE,,
2448,b17010_families_with_children_in_poverty_race_acs_m,latou18,,"{'011', '017'}",FALSE,FALSE,,
