,,group,ids,moe,percent
b19001_hh_income_race_acs_m,na6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,na6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,na7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,na7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,nau10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,nau10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,na1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,na1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,na1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,na1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,na2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,na2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,na2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,na2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,na3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,na3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,na3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,na3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,na4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,na4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,na4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,na4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,na5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,na5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,na6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,na6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,na99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,na99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,na125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,na125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,na150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,na150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,na200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,na200mp,,"001, 016",TRUE,TRUE
b19001_hh_income_race_acs_m,na200omp,,"001, 017",TRUE,TRUE
b19001_hh_income_race_acs_m,asu20p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,asu20mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as2039p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as2039mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as4059p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as4059mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as6074p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as6074mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as7599p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as7599mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,asu10p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,asu10mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as1015p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as1015mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as1520p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as1520mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as2025p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as2025mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as2530p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as2530mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as3035p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as3035mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as3540p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as3540mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as4045p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as4045mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as4550p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as4550mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as5060p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as5060mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as6075p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as6075mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as99p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as99mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as125p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as125mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as150p,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as150mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as200op,,,FALSE,TRUE
b19001_hh_income_race_acs_m,as200mp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,as200omp,,,TRUE,TRUE
b19001_hh_income_race_acs_m,piu20p,,"001, 004, 002, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,piu20mp,,"001, 004, 002, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,pi2039p,,"001, 007, 005, 008, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,pi2039mp,,"001, 007, 005, 008, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,pi4059p,,"001, 010, 009, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,pi4059mp,,"001, 010, 009, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,pi6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,pi6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,pi7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,pi7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,piu10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,piu10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,pi1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,pi1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,pi1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,pi1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,pi2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,pi2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,pi2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,pi2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,pi3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,pi3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,pi3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,pi3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,pi4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,pi4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,pi4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,pi4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,pi5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,pi5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,pi6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,pi6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,pi99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,pi99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,pi125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,pi125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,pi150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,pi150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,pi200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,pi200mp,,"001, 016",TRUE,TRUE
b19001_hh_income_race_acs_m,pi200omp,,"001, 017",TRUE,TRUE
b19001_hh_income_race_acs_m,othu20p,,"001, 004, 002, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,othu20mp,,"001, 004, 002, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,oth2039p,,"001, 007, 005, 008, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,oth2039mp,,"001, 007, 005, 008, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,oth4059p,,"001, 010, 009, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,oth4059mp,,"001, 010, 009, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,oth6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,oth6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,oth7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,oth7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,othu10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,othu10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,oth1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,oth1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,oth1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,oth1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,oth2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,oth2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,oth2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,oth2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,oth3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,oth3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,oth3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,oth3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,oth4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,oth4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,oth4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,oth4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,oth5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,oth5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,oth6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,oth6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,oth99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,oth99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,oth125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,oth125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,oth150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,oth150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,oth200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,oth200mp,,"001, 016",TRUE,TRUE
b19001_hh_income_race_acs_m,oth200omp,,"001, 017",TRUE,TRUE
b19001_hh_income_race_acs_m,mltu20p,,"001, 004, 002, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,mltu20mp,,"001, 004, 002, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt2039p,,"001, 007, 005, 008, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt2039mp,,"001, 007, 005, 008, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt4059p,,"001, 010, 009, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt4059mp,,"001, 010, 009, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,mltu10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,mltu10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,mlt200mp,,"001, 016",TRUE,TRUE
b19001_hh_income_race_acs_m,mlt200omp,,"001, 017",TRUE,TRUE
b19001_hh_income_race_acs_m,nhwu20p,,"001, 004, 002, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,nhwu20mp,,"001, 004, 002, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw2039p,,"001, 007, 005, 008, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw2039mp,,"001, 007, 005, 008, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw4059p,,"001, 010, 009, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw4059mp,,"001, 010, 009, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,nhwu10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,nhwu10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,nhw200mp,,"001, 016",TRUE,TRUE
b19001_hh_income_race_acs_m,nhw200omp,,"001, 017",TRUE,TRUE
b19001_hh_income_race_acs_m,latu20p,,"001, 004, 002, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,latu20mp,,"001, 004, 002, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,lat2039p,,"001, 007, 005, 008, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,lat2039mp,,"001, 007, 005, 008, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,lat4059p,,"001, 010, 009, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,lat4059mp,,"001, 010, 009, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,lat6074p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,lat6074mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,lat7599p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,lat7599mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,latu10p,,"001, 002",FALSE,TRUE
b19001_hh_income_race_acs_m,latu10mp,,"001, 002",TRUE,TRUE
b19001_hh_income_race_acs_m,lat1015p,,"001, 003",FALSE,TRUE
b19001_hh_income_race_acs_m,lat1015mp,,"001, 003",TRUE,TRUE
b19001_hh_income_race_acs_m,lat1520p,,"001, 004",FALSE,TRUE
b19001_hh_income_race_acs_m,lat1520mp,,"001, 004",TRUE,TRUE
b19001_hh_income_race_acs_m,lat2025p,,"001, 005",FALSE,TRUE
b19001_hh_income_race_acs_m,lat2025mp,,"001, 005",TRUE,TRUE
b19001_hh_income_race_acs_m,lat2530p,,"001, 006",FALSE,TRUE
b19001_hh_income_race_acs_m,lat2530mp,,"001, 006",TRUE,TRUE
b19001_hh_income_race_acs_m,lat3035p,,"001, 007",FALSE,TRUE
b19001_hh_income_race_acs_m,lat3035mp,,"001, 007",TRUE,TRUE
b19001_hh_income_race_acs_m,lat3540p,,"008, 001",FALSE,TRUE
b19001_hh_income_race_acs_m,lat3540mp,,"008, 001",TRUE,TRUE
b19001_hh_income_race_acs_m,lat4045p,,"001, 009",FALSE,TRUE
b19001_hh_income_race_acs_m,lat4045mp,,"001, 009",TRUE,TRUE
b19001_hh_income_race_acs_m,lat4550p,,"001, 010",FALSE,TRUE
b19001_hh_income_race_acs_m,lat4550mp,,"001, 010",TRUE,TRUE
b19001_hh_income_race_acs_m,lat5060p,,"001, 011",FALSE,TRUE
b19001_hh_income_race_acs_m,lat5060mp,,"001, 011",TRUE,TRUE
b19001_hh_income_race_acs_m,lat6075p,,"001, 012",FALSE,TRUE
b19001_hh_income_race_acs_m,lat6075mp,,"001, 012",TRUE,TRUE
b19001_hh_income_race_acs_m,lat99p,,"001, 013",FALSE,TRUE
b19001_hh_income_race_acs_m,lat99mp,,"001, 013",TRUE,TRUE
b19001_hh_income_race_acs_m,lat125p,,"001, 014",FALSE,TRUE
b19001_hh_income_race_acs_m,lat125mp,,"001, 014",TRUE,TRUE
b19001_hh_income_race_acs_m,lat150p,,"001, 015",FALSE,TRUE
b19001_hh_income_race_acs_m,lat150mp,,"001, 015",TRUE,TRUE
b19001_hh_income_race_acs_m,lat200op,,"001, 017",FALSE,TRUE
b19001_hh_income_race_acs_m,lat200mp,,"001, 016",TRUE,TRUE
b19037_hh_income_by_age_race_acs_m,whi_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2475,,13,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2475m,,13,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2499,,14,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi2499m,,14,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi24100,,"018, 017, 016, 015",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi24100m,,"018, 017, 016, 015",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi25_44,,19,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi25_44m,,19,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4420,,"021, 022, 020",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4420m,,"021, 022, 020",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4440,,"025, 023, 024, 026",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4440m,,"025, 023, 024, 026",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4460,,"027, 028, 029",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4460m,,"027, 028, 029",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4475,,30,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4475m,,30,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4499,,31,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi4499m,,31,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi44100,,"033, 032, 035, 034",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi44100m,,"033, 032, 035, 034",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi45_64,,36,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi45_64m,,36,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6420,,"038, 037, 039",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6420m,,"038, 037, 039",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6440,,"040, 042, 043, 041",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6440m,,"040, 042, 043, 041",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6460,,"044, 046, 045",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6460m,,"044, 046, 045",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6475,,47,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6475m,,47,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6499,,48,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6499m,,48,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi64100,,"052, 051, 050, 049",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi64100m,,"052, 051, 050, 049",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi65o,,53,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi65om,,53,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6520,,"054, 056, 055",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6520m,,"054, 056, 055",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6540,,"058, 057, 059, 060",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6540m,,"058, 057, 059, 060",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6560,,"063, 061, 062",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6560m,,"063, 061, 062",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6575,,64,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6575m,,64,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6599,,65,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi6599m,,65,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,whi65100,,"066, 068, 069, 067",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,whi65100m,,"066, 068, 069, 067",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa_hh,,1,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa_hhm,,1,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa24,,2,FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa24m,,2,TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2420,,"004, 005, 003",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2420m,,"004, 005, 003",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2440,,"008, 006, 009, 007",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2440m,,"008, 006, 009, 007",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2460,,"010, 011, 012",FALSE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2460m,,"010, 011, 012",TRUE,FALSE
b19037_hh_income_by_age_race_acs_m,aa2475,,13,FALSE,FALSE
